Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-March-2003,94.80,97.35,94.80,95.80,95.993970774364284892,43455,775,4171418.00,10399,23.93,2.55,1.00
27-March-2003,95.25,95.45,93.25,93.45,94.336967038637683029,15503,254,1462506.00,7493,48.33,2.20,-1.80
26-March-2003,94.10,96.00,94.10,95.10,95.253856472166331321,29820,422,2840470.00,11932,40.01,1.90,1.00
25-March-2003,89.00,95.75,89.00,93.50,93.957801498977969566,44030,667,4136962.00,17645,40.07,6.75,4.50
24-March-2003,96.00,96.50,92.50,92.75,93.662502955315627709,25378,367,2376967.00,14770,58.20,4.00,-3.25
22-March-2003,94.50,96.45,93.80,95.90,94.885322858785207894,31314,440,2971239.00,28709,40.81,2.65,1.40
21-March-2003,94.00,94.85,92.25,92.60,93.781443721502126133,39038,531,3661040.00,,,2.60,-1.40
20-March-2003,90.10,93.25,90.10,92.80,92.574125716008441362,26536,368,2456547.00,13277,50.03,3.15,2.70
19-March-2003,91.25,93.50,91.15,91.45,92.293013342676126244,34251,362,3161128.00,22615,66.03,2.35,0.20
17-March-2003,91.55,92.00,90.20,91.25,91.108596995845317992,15645,264,1425394.00,7752,49.55,1.80,-0.30
13-March-2003,93.60,93.60,91.70,92.45,92.401026257396449704,21632,425,1998819.00,6766,31.28,1.90,-1.15
12-March-2003,93.70,95.15,92.00,92.70,94.083364479327958424,56187,796,5286262.00,14626,26.03,3.15,-1.00
11-March-2003,90.85,93.70,90.85,93.10,92.261841363627529105,51451,867,4746964.00,15502,30.13,2.85,2.25
10-March-2003,94.00,95.40,92.10,92.75,93.554232399597954813,45766,804,4281603.00,10555,23.06,3.30,-1.25
7-March-2003,95.10,96.40,92.50,93.55,94.491248132935026138,42848,628,4048761.00,13693,31.96,3.90,-1.55
6-March-2003,99.80,101.75,96.15,97.05,99.652590471885280896,79638,1127,7936133.00,11317,14.21,5.60,-2.75
5-March-2003,98.25,99.30,95.95,98.90,97.332896783170991241,73302,1038,7134696.00,25936,35.38,3.35,0.65
4-March-2003,102.00,102.50,99.00,99.45,100.310353615241309009,113796,1684,11414917.00,42340,37.21,3.50,-2.55
3-March-2003,99.00,104.40,98.55,102.50,102.249511016080021980,367599,4426,37586818.00,141411,38.47,5.85,3.50
28-February-2003,92.85,98.00,88.20,96.60,93.791789950148948288,198391,2099,18607447.00,65099,32.81,9.80,3.75
27-February-2003,89.30,91.30,87.90,90.90,89.684245466993070826,48202,670,4322960.00,23452,48.65,3.40,1.60
26-February-2003,91.50,92.10,87.45,88.20,89.967496754396317715,42365,522,3811473.00,23967,56.57,4.65,-3.30
25-February-2003,94.00,94.00,91.30,91.60,92.583733897327437031,15603,258,1444584.00,7595,48.68,2.70,-2.40
24-February-2003,94.90,96.20,94.00,94.75,95.100121648066853546,37814,447,3596116.00,10331,27.32,2.20,-0.15
21-February-2003,95.90,95.90,93.50,94.25,94.395540336716807305,24531,427,2315617.00,8020,32.69,2.40,-1.65
20-February-2003,95.25,98.75,95.00,95.75,97.086824885242699482,143346,1944,13917008.00,22468,15.67,3.75,0.50
19-February-2003,91.70,94.90,91.00,94.05,93.001192818304339070,64553,841,6003506.00,17368,26.91,3.90,2.35
18-February-2003,92.00,92.80,89.50,90.30,91.302222795754427847,30997,422,2830095.00,12069,38.94,3.30,-1.70
17-February-2003,86.95,91.70,86.95,91.45,90.076417299824663939,27376,443,2465932.00,14026,51.23,4.75,4.50
14-February-2003,89.00,89.50,86.25,86.70,86.987188115955963655,41602,536,3618841.00,20361,48.94,3.25,-2.30
12-February-2003,90.75,92.10,89.00,89.35,90.558657077167953781,33926,456,3072293.00,11725,34.56,3.10,-1.40
11-February-2003,91.00,92.50,89.70,90.05,90.775334775744108531,17101,228,1552349.00,6595,38.56,2.80,-0.95
10-February-2003,93.50,94.00,90.05,90.45,91.596289091725273080,20049,337,1836414.00,9644,48.10,3.95,-3.05
7-February-2003,95.50,95.50,93.35,93.70,94.008058608058608058,28665,456,2694741.00,14449,50.41,2.15,-1.80
6-February-2003,93.00,96.00,92.10,95.50,94.008761629482431577,33213,542,3122313.00,11733,35.33,3.90,2.50
5-February-2003,94.50,95.00,92.40,93.40,93.570703630542878550,29362,505,2747423.00,11036,37.59,2.60,-1.10
4-February-2003,96.95,98.40,94.00,94.40,96.531373131105953473,74108,1012,7153747.00,29529,39.85,4.40,-2.55
3-February-2003,91.70,97.75,91.70,96.10,95.480197263436661800,117812,1168,11248713.00,37506,31.84,6.05,4.40
31-January-2003,90.00,94.00,87.95,90.75,89.641099163679808841,41850,574,3751480.00,15370,36.73,6.05,0.75
30-January-2003,92.40,92.50,90.00,91.05,91.045621858851843986,28254,372,2572403.00,11521,40.78,2.50,-1.35
29-January-2003,92.90,94.80,90.10,91.05,92.822277199240550025,69524,845,6453376.00,16100,23.16,4.70,-1.85
28-January-2003,90.00,92.70,88.80,91.95,90.935439034707813790,49643,729,4514308.00,14521,29.25,3.90,1.95
27-January-2003,93.00,93.90,89.00,90.35,90.504740088592048794,72467,887,6558607.00,34742,47.94,4.90,-2.65
24-January-2003,100.70,100.70,92.75,93.30,95.996121766942132932,104429,1262,10024779.00,40032,38.33,7.95,-7.40
23-January-2003,102.90,105.00,99.00,99.35,101.895113947846838784,177669,2574,18103603.00,31558,17.76,6.00,-3.55
22-January-2003,99.50,105.80,98.55,102.60,102.771348726406450430,327420,3778,33649395.00,80887,24.70,7.25,3.10
21-January-2003,97.50,100.50,97.10,98.65,98.919085851066103397,140371,1530,13885371.00,53146,37.86,3.40,1.15
20-January-2003,96.50,98.60,95.65,96.60,97.315224397711707356,99288,1154,9662234.00,29160,29.37,2.95,0.10
17-January-2003,98.40,101.55,96.55,97.00,99.241085021979200171,326445,3663,32396756.00,68654,21.03,5.00,-1.40
16-January-2003,93.55,100.95,93.55,98.00,98.074452233867795747,432210,3942,42388759.00,92032,21.29,7.40,4.45
15-January-2003,93.10,93.95,91.50,93.05,92.799119135949121877,54719,601,5077875.00,16179,29.57,2.45,-0.05
14-January-2003,92.50,94.60,92.50,93.10,93.517382413087934560,41565,607,3887050.00,18711,45.02,2.10,0.60
13-January-2003,93.50,96.75,92.05,92.90,94.590938211058828727,135801,1566,12845544.00,45149,33.25,4.70,-0.60
10-January-2003,89.00,94.00,89.00,92.60,91.521005701807594322,164860,1996,15088153.00,61811,37.49,5.00,3.60
9-January-2003,84.30,89.25,84.30,88.35,87.826062720647438941,48437,639,4254031.00,19546,40.35,4.95,4.05
8-January-2003,84.25,85.15,84.00,84.95,84.649730927508705286,6318,100,534817.00,3679,58.23,1.15,0.70
7-January-2003,84.00,84.35,81.80,83.15,83.230875344870830198,7974,163,663683.00,3929,49.27,2.55,-0.85
6-January-2003,86.00,86.00,82.60,83.00,84.349303944315545243,8620,140,727091.00,5515,63.98,3.40,-3.00
3-January-2003,87.10,87.60,85.25,85.35,86.483139572226861070,15569,207,1346456.00,9744,62.59,2.35,-1.75
2-January-2003,88.00,88.05,86.15,86.40,86.972554539057002111,12789,171,1112292.00,5795,45.31,1.90,-1.60
1-January-2003,88.05,88.80,87.10,87.30,87.799634869922409858,8764,117,769476.00,4004,45.69,1.70,-0.75
31-December-2002,87.45,88.65,87.20,87.85,87.856225680933852140,5140,100,451581.00,3435,66.83,1.45,0.40
30-December-2002,88.90,88.90,86.70,86.95,87.273985030619188024,4409,93,384791.00,3141,71.24,2.20,-1.95
27-December-2002,89.50,89.75,88.00,88.45,88.859220518698954004,13958,251,1240297.00,9643,69.09,1.75,-1.05
26-December-2002,90.45,90.50,89.00,89.15,89.645514697906497450,9219,176,826442.00,5149,55.85,1.50,-1.30
24-December-2002,87.55,90.65,87.55,89.35,89.581897673450268047,19213,307,1721137.00,6819,35.49,3.10,1.80
23-December-2002,89.00,89.75,87.45,87.65,88.383033960145944428,14252,243,1259635.00,7442,52.22,2.30,-1.35
20-December-2002,89.50,90.60,88.15,88.50,89.204719165265928768,31531,538,2812714.00,18152,57.57,2.45,-1.00
19-December-2002,91.35,92.25,88.35,89.35,90.353409979976396016,75411,1008,6813641.00,28807,38.20,3.90,-2.00
18-December-2002,93.00,94.35,90.15,90.90,92.616340878646451029,117203,1687,10854913.00,33309,28.42,4.20,-2.10
17-December-2002,89.95,92.00,85.50,91.30,89.311255641093708521,67806,1041,6055839.00,27018,39.85,6.50,1.35
16-December-2002,90.00,92.45,89.00,89.20,91.063032597266035751,118875,1616,10825118.00,42630,35.86,3.45,-0.80
13-December-2002,87.40,89.45,86.00,87.85,87.596411953641170939,81883,1210,7172657.00,34814,42.52,3.45,0.45
12-December-2002,83.90,87.65,83.00,86.45,85.679956371852053834,102686,1473,8798132.00,43881,42.73,4.65,2.55
11-December-2002,82.90,84.00,81.05,82.30,82.588919243070362473,30016,492,2478989.00,14825,49.39,2.95,-0.60
10-December-2002,79.90,81.35,78.70,80.20,80.000461126994374250,21686,352,1734890.00,7976,36.78,2.65,0.30
9-December-2002,80.90,84.85,80.00,80.25,82.747376207223803941,71652,1142,5929015.00,24067,33.59,4.85,-0.65
6-December-2002,77.15,79.45,77.00,79.25,78.618231578947368421,23750,379,1867183.00,14290,60.17,2.45,2.10
5-December-2002,74.50,77.40,74.50,76.75,76.317455242966751918,6256,134,477442.00,4235,67.70,2.90,2.25
4-December-2002,75.45,76.00,74.20,74.30,74.643527833668678739,5964,115,445174.00,4980,83.50,1.80,-1.15
3-December-2002,78.00,78.50,75.30,75.95,77.041907310888857585,14198,237,1093841.00,9180,64.66,3.20,-2.05
2-December-2002,76.00,78.50,75.85,77.65,77.570969189350882440,13372,235,1037279.00,8457,63.24,2.65,1.65
29-November-2002,76.15,76.20,74.35,74.60,75.024459974587039390,9444,145,708531.00,5419,57.38,1.85,-1.55
28-November-2002,75.50,76.50,75.10,75.35,75.677409638554216867,6640,108,502498.00,3410,51.36,1.40,-0.15
27-November-2002,73.50,77.30,73.50,75.35,75.760422395776042239,18182,300,1377476.00,10020,55.11,3.80,1.85
26-November-2002,75.00,75.50,74.00,74.25,74.767002749770852428,10910,229,815708.00,7590,69.57,1.50,-0.75
25-November-2002,74.50,75.00,73.50,74.30,74.321973581036250678,16579,301,1232184.00,10940,65.99,1.50,-0.20
22-November-2002,73.00,74.25,71.00,72.60,72.725311334972634250,25214,473,1833696.00,13704,54.35,3.25,-0.40
21-November-2002,69.90,70.00,69.00,69.55,69.595797720797720797,2808,71,195425.00,2058,73.29,1.00,-0.35
20-November-2002,70.30,70.30,68.60,68.75,69.099295945617868414,4119,99,284620.00,3502,85.02,1.70,-1.55
18-November-2002,70.50,70.50,67.55,68.40,68.557053941908713692,9640,102,660890.00,7415,76.92,2.95,-2.10
15-November-2002,69.50,70.00,68.25,68.40,69.116334661354581673,5020,162,346964.00,3885,77.39,1.75,-1.10
14-November-2002,69.10,69.75,68.75,68.90,69.206250000000000000,2880,77,199314.00,2045,71.01,1.00,-0.20
13-November-2002,69.50,70.00,69.05,69.15,69.307848837209302325,3440,88,238419.00,2135,62.06,0.95,-0.35
12-November-2002,69.90,70.00,69.25,69.85,69.680156657963446475,3830,94,266875.00,3096,80.84,0.75,-0.05
11-November-2002,70.80,70.80,69.90,70.20,70.188898836168307967,2234,78,156802.00,1667,74.62,0.90,-0.60
8-November-2002,71.25,71.40,70.85,71.00,71.088384825967931169,2557,53,181773.00,2312,90.42,0.55,-0.25
7-November-2002,71.30,72.85,71.00,71.50,71.508965517241379310,3625,103,259220.00,2560,70.62,1.85,0.20
5-November-2002,71.00,72.10,71.00,71.55,71.826689774696707105,1731,39,124332.00,2321,69.14,1.10,0.55
4-November-2002,73.50,74.00,72.15,72.55,72.648831488314883148,1626,62,118127.00,,,1.85,-0.95
1-November-2002,72.50,72.50,70.00,72.15,72.077042079207920792,3232,65,232953.00,2542,78.65,2.50,-0.35
31-October-2002,72.00,72.70,71.10,72.35,71.936648501362397820,2936,63,211206.00,1781,60.66,1.60,0.35
30-October-2002,71.25,73.00,71.25,71.55,71.837500000000000000,2560,87,183904.00,1901,74.26,1.75,0.30
29-October-2002,74.00,75.25,72.20,72.95,74.001992876526458616,23584,460,1745263.00,10746,45.56,3.05,-1.05
28-October-2002,72.70,74.00,72.00,73.50,73.138688827331486611,10830,266,792092.00,6908,63.79,2.00,0.80
25-October-2002,72.00,72.75,70.15,71.10,71.299062639488171403,6721,199,479201.00,4241,63.10,2.60,-0.90
24-October-2002,70.70,73.00,69.10,69.45,70.754702702702702702,9250,228,654481.00,3450,37.30,3.90,-1.25
23-October-2002,70.10,70.10,69.15,69.40,69.639013933547695605,4665,114,324866.00,2724,58.39,0.95,-0.70
22-October-2002,70.10,71.10,70.00,70.30,70.285225132682759801,5841,100,410536.00,4716,80.74,1.10,0.20
21-October-2002,72.35,72.35,71.00,71.00,71.517783857729138166,1462,45,104559.00,980,67.03,1.35,-1.35
18-October-2002,72.75,72.75,71.45,71.80,71.879110012360939431,4045,82,290751.00,3299,81.56,1.30,-0.95
17-October-2002,70.70,71.80,70.50,71.25,71.076612903225806451,1488,65,105762.00,1158,77.82,1.30,0.55
16-October-2002,72.95,72.95,71.00,71.25,71.372856621670923020,2741,72,195633.00,2136,77.93,1.95,-1.70
14-October-2002,72.50,72.50,71.10,71.75,71.707589285714285714,2240,56,160625.00,1800,80.36,1.40,-0.75
11-October-2002,75.00,75.00,71.55,72.15,72.150978915662650602,2656,63,191633.00,1695,63.82,3.45,-2.85
10-October-2002,72.00,72.25,71.00,71.30,71.600000000000000000,2345,51,167902.00,1590,67.80,1.25,-0.70
9-October-2002,73.00,74.00,72.45,72.50,73.028635597978663672,1781,37,130064.00,1419,79.67,1.55,-0.50
8-October-2002,73.00,73.70,72.10,72.90,73.101150337167790559,2521,59,184288.00,1732,68.70,1.60,-0.10
7-October-2002,72.50,73.25,72.25,72.65,72.598644309668212629,2803,73,203494.00,1913,68.25,1.00,0.15
4-October-2002,73.50,74.00,73.00,73.10,73.438411669367909238,1234,32,90623.00,839,67.99,1.00,-0.40
3-October-2002,75.80,75.80,73.60,73.65,74.140000000000000000,2050,53,151987.00,1290,62.93,2.20,-2.15
1-October-2002,73.30,74.55,73.25,73.95,73.881162836377921822,5091,108,376129.00,4199,82.48,1.30,0.65
30-September-2002,77.00,77.00,74.00,74.40,75.343819806403574087,5372,99,404747.00,4136,46.15,3.00,-2.60
27-September-2002,76.00,77.50,76.00,76.55,77.043163464216095795,3591,69,276662.00,,,1.50,0.55
26-September-2002,74.75,75.95,74.75,74.95,75.176435045317220543,1655,35,124417.00,1445,87.31,1.20,0.20
25-September-2002,72.65,75.00,72.65,74.20,74.309576138147566718,3185,92,236676.00,2275,71.43,2.35,1.55
24-September-2002,77.10,77.25,75.00,75.25,75.823066546762589928,4448,106,337261.00,2327,52.32,2.25,-1.85
23-September-2002,76.05,78.20,76.05,77.25,77.696469248291571753,1756,39,136435.00,1451,82.63,2.15,1.20
20-September-2002,77.30,79.00,77.00,78.70,78.540166204986149584,5415,117,425295.00,4150,76.64,2.00,1.40
19-September-2002,77.00,78.75,77.00,78.45,77.959287531806615776,9825,97,765950.00,8100,82.44,1.75,1.45
18-September-2002,78.55,79.00,77.65,78.05,78.752349079675633929,7769,102,611827.00,6361,81.88,1.35,-0.50
17-September-2002,79.20,80.35,78.50,79.55,79.249227413197600436,5501,124,435950.00,3459,62.88,1.85,0.35
16-September-2002,81.00,81.50,79.25,80.00,80.378014582164890633,10698,199,859884.00,6807,63.63,2.25,-1.00
13-September-2002,78.60,81.00,78.20,80.65,79.842071552749565376,10929,287,872594.00,9001,82.36,2.80,2.05
12-September-2002,79.00,81.90,79.00,79.50,80.101366284910588708,19908,343,1594658.00,8131,40.84,2.90,0.50
11-September-2002,80.40,80.40,77.25,78.00,77.608680153284021031,11221,96,870847.00,10675,95.13,3.15,-2.40
9-September-2002,77.25,78.00,76.60,77.40,77.653094059405940594,8080,161,627437.00,5957,73.73,1.40,0.15
6-September-2002,77.65,79.00,77.40,77.85,78.251678629312340819,8638,174,675938.00,5690,65.87,1.60,0.20
5-September-2002,79.00,79.00,78.00,78.50,78.570289132602193419,6018,107,472836.00,4700,78.10,1.00,-0.50
4-September-2002,78.05,78.70,77.55,78.15,78.083008484292593441,4361,99,340520.00,3200,73.38,1.15,0.10
3-September-2002,80.05,80.25,79.05,79.35,77.702220667948942122,5719,128,444379.00,3627,63.42,1.20,-0.70
2-September-2002,83.95,84.00,80.05,80.60,80.655511811023622047,17780,189,1434055.00,13939,78.40,3.95,-3.35
30-August-2002,80.00,82.00,79.30,80.25,80.606251209599380685,20668,358,1665970.00,8248,39.91,2.70,0.25
29-August-2002,78.00,78.00,76.65,77.10,77.342399649045843386,4559,84,352604.00,3544,77.74,1.35,-0.90
28-August-2002,78.55,78.80,77.50,77.65,78.165217391304347826,1840,46,143824.00,1300,70.65,1.30,-0.90
27-August-2002,82.25,82.25,78.05,78.30,79.482974461692538808,3994,132,317455.00,2452,61.39,4.20,-3.95
26-August-2002,84.00,87.00,79.30,79.60,81.046847635726795096,11420,211,925555.00,6434,56.34,7.70,-4.40
23-August-2002,77.50,82.90,77.25,81.70,80.739323292758407262,29082,541,2348061.00,11781,40.51,5.65,4.20
22-August-2002,77.90,78.25,76.30,76.60,77.516884113584036838,2606,71,202009.00,1850,70.99,1.95,-1.30
21-August-2002,77.50,77.60,76.00,76.85,77.141589901057659501,2931,71,226102.00,1394,47.56,1.60,-0.65
20-August-2002,77.35,77.45,76.75,77.15,77.078603945371775417,3295,74,253974.00,2615,79.36,0.70,-0.20
19-August-2002,78.00,78.00,76.50,76.95,77.104658018867924528,6784,102,523078.00,2639,38.90,1.50,-1.05
16-August-2002,80.90,81.50,76.80,77.05,77.804045092838196286,6032,172,469314.00,4476,74.20,4.70,-3.85
14-August-2002,77.70,78.50,77.25,78.20,77.968599717114568599,3535,253,275619.00,2255,63.79,1.25,0.50
13-August-2002,79.90,79.90,76.50,78.50,78.150880599084731659,21633,437,1690638.00,14637,67.66,3.40,-1.40
12-August-2002,80.45,80.45,78.85,79.90,79.616104868913857677,4806,120,382635.00,2702,56.22,1.60,-0.55
9-August-2002,79.65,80.00,76.65,79.30,79.360577740016992353,17655,258,1401111.00,12451,70.52,3.35,-0.35
8-August-2002,83.90,83.90,78.20,78.35,79.592931328476205239,19353,366,1540362.00,13460,69.55,5.70,-5.55
7-August-2002,78.15,80.20,78.15,79.85,79.623990693855207335,14614,337,1163625.00,10130,69.32,2.05,1.70
6-August-2002,74.75,78.30,74.75,78.05,77.200541190619362597,16630,273,1283845.00,12417,74.67,3.55,3.30
5-August-2002,84.00,84.00,75.25,76.25,76.404869673794287498,6407,147,489526.00,3121,48.71,8.75,-7.75
2-August-2002,74.90,75.35,73.85,74.70,74.426387952348842436,13347,188,993369.00,6826,51.14,1.50,-0.20
1-August-2002,82.00,82.00,74.80,75.35,75.619441363315518806,9917,185,749918.00,6204,62.56,7.20,-6.65
31-July-2002,73.10,77.00,73.00,75.85,74.693976683937823834,9264,188,691965.00,4814,51.96,4.00,2.75
30-July-2002,81.90,81.90,75.15,75.50,77.121608336610302791,10172,209,784481.00,6393,62.85,6.75,-6.40
29-July-2002,75.10,76.85,72.25,75.10,73.882486876225412687,15811,299,1168156.00,7367,46.59,4.60,0.00
26-July-2002,79.00,79.00,75.10,75.45,75.896421450309581278,19058,241,1446434.00,13597,71.35,3.90,-3.55
25-July-2002,83.00,83.00,78.55,78.80,80.297189343691597346,27289,422,2191230.00,14682,53.80,4.45,-4.20
24-July-2002,80.65,80.65,78.30,78.75,79.640782084171115579,14423,259,1148659.00,9485,65.76,2.35,-1.90
23-July-2002,79.90,82.50,79.20,82.00,80.981935543791213894,21534,395,1743865.00,12420,57.68,3.30,2.10
22-July-2002,82.30,82.90,80.00,80.15,80.944292860391086857,17592,299,1423972.00,9891,56.22,2.90,-2.15
19-July-2002,84.10,85.70,84.00,84.10,84.424527062532842879,45672,381,3855837.00,39187,85.80,1.70,0.00
18-July-2002,88.00,88.00,85.10,85.35,85.980180632212744606,31888,527,2741736.00,17461,54.76,2.90,-2.65
17-July-2002,93.00,93.90,87.00,87.90,89.640756619342051403,46417,684,4160855.00,19007,40.95,6.90,-5.10
16-July-2002,93.50,95.85,93.15,93.60,94.292758407262224056,9694,162,914074.00,5675,58.54,2.70,0.10
15-July-2002,96.00,96.00,94.05,94.55,94.948327120003775187,21191,218,2012050.00,14429,68.09,1.95,-1.45
12-July-2002,97.80,97.95,96.60,97.00,97.092369143713073146,12017,181,1166759.00,6526,54.31,1.35,-0.80
11-July-2002,97.00,98.55,95.50,96.20,96.914132068925638949,17294,314,1676033.00,8865,51.26,3.05,-0.80
10-July-2002,104.90,104.90,96.50,96.70,97.906521069085465193,22711,331,2223555.00,9421,41.48,8.40,-8.20
9-July-2002,99.10,101.00,97.15,97.95,98.733005254816915505,23978,360,2367420.00,15642,65.23,3.85,-1.15
8-July-2002,102.40,103.00,99.10,99.75,101.318730738500171213,43805,626,4438267.00,24395,55.69,3.90,-2.65
5-July-2002,97.35,102.60,96.10,100.70,100.627070401802869741,153533,1637,15449576.00,50307,32.77,6.50,3.35
